Year,NCES ID,State ID (CDN),District Name,County,Reported Enrollment,Average Daily Attendance (ADA),Total Revenue,Local Tax Revenue,Other Local & Intermediate ,State Revenue,Federal Revenue,Local Tax Revenue (%),Other Local & Intermediate (%),State Revenue (%),Federal Revenue (%),Total Operating Expenditures (TOP),Payroll,Other Operating,Debt Service,Capital Outlay,TOP - Instruction ,TOP - Instructional Res Media,TOP - Curriculum/Staff Develop,Instructional Leadership,School Leadership,Guidance Counseling Svcs,Social Work Services,Health Services,Transportation,Food,Extracurricular,General Administration,Plant Maint/Operation,Security/Monitoring,Data Processing Services,Community Services,Total Disbursments,Total Expenditures,Recapture,Total Other Uses,Intergovernmental Charge,Program Operating Expenditures,Regular,Gifted & Talented,Career and Technical,Students with Disabilities,Accelerated Education,Bilingual,Nondisc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Supplemental Serv,T1 A Schoolwide- St Comp >=40%,Athletics/Related Activities,High School Allotment,Prekindergarten,Total Tax Rate,M&O Rates,I&S Rates,Property Value,Property Value Per Pupil,Prop Val: Business,Prop Val: Residential,Prop Val: Land,Prop Val: Oil and Gas,Prop Val: Other,Wealth Per ADA,Recapture*,ASATAR*,Surplus,Deficit,Year Fixed
2014,4824960,007902,Jourdanton ISD,Atascosa,"1,552","1,476.857","$15,829,616","$7,024,317","$1,020,697","$6,355,584","$1,429,018",44.37,6.45,40.15,9.03,"$14,378,090","$11,602,648","$2,985,460","$576,927","$1,214,585","$8,320,493","$93,524","$49,431","$105,376","$924,166","$382,446",$0,"$102,508","$452,136","$992,195","$765,951","$570,130","$1,328,092","$85,720","$205,922","$20,587","$17,102,943","$16,379,620",$0,$0,"$723,323","$10,678,465","$6,732,492","$60,140","$635,444","$1,316,499","$231,157","$37,396",$0,"$70,725",$0,"$667,841","$502,123","$147,148","$277,500",1.0460,1.0460,0.0000,"$534,860,314","$344,626","$299,989,567","$100,042,490","$100,094,731","$87,431,516","$9,003,350","$537,169",$0,$0,"$6,252,862",$0,2014
2014,4828650,007904,Lytle ISD,Atascosa,"1,762","1,639.986","$18,916,824","$3,833,822","$514,852","$12,550,607","$2,017,543",20.27,2.72,66.35,10.67,"$15,806,313","$11,856,938","$4,052,950","$1,501,372","$8,483,726","$7,925,605","$146,736","$1,136,287","$228,824","$933,786","$623,647","$5,241","$120,437","$410,727","$986,709","$667,387","$671,329","$1,637,354","$54,724","$257,520","$10,220","$26,012,027","$25,894,986",$0,$0,"$117,041","$11,740,452","$6,797,877","$52,811","$700,724","$1,392,259","$421,403","$70,271",$0,"$171,581",$0,"$1,105,504","$502,828","$90,402","$434,792",1.4200,1.1700,0.2500,"$234,537,952","$133,109","$55,013,615","$163,168,763","$54,482,592","$1,726,752","$4,960,390","$160,728",$0,$0,"$6,621,426",$0,2014
2014,4835190,007905,Pleasanton ISD,Atascosa,"3,517","3,234.440","$42,102,026","$20,094,276","$2,409,213","$14,366,711","$5,231,826",47.73,5.72,34.12,12.43,"$31,702,201","$25,027,995","$6,846,343","$1,476,106","$3,018,938","$16,541,542","$501,240","$395,410","$496,191","$1,704,780","$1,834,970","$87,225","$219,550","$1,078,245","$2,049,800","$1,463,423","$1,201,545","$3,553,065","$136,407","$438,808","$82,099","$37,536,220","$36,369,382",$0,$0,"$1,166,838","$23,261,002","$12,863,333","$155,138","$1,046,462","$4,929,744","$158,645","$55,942",$0,"$206,423",$0,"$1,933,089","$899,404","$303,501","$709,321",1.1300,1.0400,0.0900,"$1,076,751,648","$306,156","$439,235,644","$432,635,463","$194,089,631","$118,411,593","$15,917,660","$546,454",$0,$0,"$16,437,432",$0,2014
2014,4835520,007906,Poteet ISD,Atascosa,"1,758","1,608.829","$22,215,900","$3,183,706","$585,766","$13,775,106","$4,671,322",14.33,2.64,62.01,21.03,"$19,380,541","$14,488,426","$5,010,098","$2,034,063","$13,305,081","$9,176,195","$435,477","$512,582","$1,130,486","$1,112,382","$669,796","$124,598","$152,001","$515,806","$1,125,336","$987,688","$761,244","$2,110,077","$51,898","$514,975","$101,045","$35,107,810","$34,837,668",$0,$0,"$270,142","$14,295,528","$6,628,808","$47,567","$688,340","$1,147,410","$2,883,276","$50,305",$0,$0,"$83,433","$1,337,838","$749,100","$130,791","$548,660",1.4190,1.1700,0.2490,"$201,683,478","$114,723","$29,916,020","$118,084,830","$101,944,219","$299,378","$7,586,470","$135,571",$0,$0,"$12,661,861",$0,2014
2014,4809810,008901,Bellville ISD,Austin,"2,121","2,008.449","$22,271,045","$13,346,493","$1,630,058","$5,638,171","$1,656,323",59.93,7.32,25.32,7.44,"$18,538,253","$14,725,852","$3,813,419","$1,995,406","$695,324","$10,315,292","$303,159","$52,781","$335,854","$1,031,052","$597,124",$0,"$189,915","$742,199","$1,154,831","$858,371","$802,641","$2,030,897","$21,059","$103,078","$1,018","$21,462,968","$21,230,001","$31,389",$692,"$200,886","$13,243,552","$8,035,134","$101,009","$895,468","$1,916,390","$688,728","$170,588",$0,"$177,193",$0,"$256,943","$575,205","$323,798","$103,096",1.2600,1.0800,0.1800,"$1,044,651,390","$492,528","$199,516,527","$403,887,142","$492,915,398","$72,300,970","$17,284,703","$528,347","$31,210",$0,"$11,302,256",$0,2014
2014,4839630,008902,Sealy ISD,Austin,"2,766","2,591.265","$27,152,024","$13,510,363","$1,207,384","$9,996,585","$2,437,692",49.76,4.45,36.82,8.98,"$24,902,472","$18,316,735","$6,585,737","$2,529,262","$412,678","$14,055,544","$271,786","$239,975","$457,856","$1,371,709","$736,098",$0,"$149,612","$606,221","$1,429,545","$1,357,614","$802,658","$3,019,671","$156,605","$247,578",$0,"$28,057,218","$27,844,412",$0,$0,"$212,806","$18,110,348","$11,083,755","$90,269","$727,008","$3,385,553","$520,493","$75,750","$66,045","$216,600",$0,"$680,198","$739,929","$216,607","$308,141",1.2600,1.0400,0.2200,"$1,103,648,080","$399,005","$544,630,260","$447,337,283","$184,391,293","$27,780,500","$18,957,758","$446,445",$0,"$653,788","$7,519,572",$0,2014
2014,4844470,008903,Brazos ISD,Austin,822,781.513,"$9,475,614","$4,617,604","$252,022","$3,812,146","$793,842",48.73,2.66,40.23,8.38,"$8,315,170","$6,450,454","$1,864,716","$1,098,716","$513,291","$4,504,778","$95,076","$1,601","$87,848","$506,821","$329,470",$0,"$72,649","$324,147","$495,207","$433,563","$513,039","$950,971",$0,$0,$0,"$9,946,487","$9,927,177",$0,$0,"$19,310","$5,997,709","$3,358,056","$108,153","$365,113","$791,700","$524,276","$53,739",$0,"$54,665",$0,"$214,843","$350,564","$34,419","$142,181",1.3997,1.0401,0.3596,"$324,435,200","$394,690","$76,914,734","$106,761,161","$69,701,657","$92,003,980","$5,967,112","$413,941",$0,$0,"$1,899,526",$0,2014
2014,4831890,009901,Muleshoe ISD,Bailey,"1,461","1,348.596","$16,731,252","$3,748,512","$397,362","$10,138,395","$2,446,983",22.4,2.37,60.6,14.63,"$13,994,919","$10,105,755","$3,899,416","$1,518,161","$826,889","$7,961,856","$199,834","$88,105","$259,037","$845,712","$242,886","$59,513","$154,129","$470,264","$1,045,904","$668,563","$563,074","$1,373,185","$22,720","$40,137","$6,334","$16,689,034","$16,350,221",$0,$0,"$338,813","$10,542,560","$4,900,517","$33,841","$505,564","$1,260,525","$340,550","$196,285","$251,955","$79,768",$0,"$1,861,748","$532,045","$125,502","$454,260",1.3500,1.0400,0.3100,"$254,304,900","$174,062","$121,298,364","$86,830,854","$75,495,189",$0,"$2,236,108","$182,443",$0,$0,"$10,287,437",$0,2014
2014,4830030,010901,Medina ISD,Bandera,270,246.567,"$3,406,950","$2,291,991","$129,251","$721,375","$264,333",67.27,3.79,21.17,7.76,"$3,815,426","$2,953,616","$861,810",$0,"$18,522","$1,963,191","$56,300","$6,143",$0,"$251,345","$51,811",$0,"$35,226","$187,574","$196,367","$183,542","$449,719","$383,479",$0,"$50,729",$0,"$3,833,948","$3,833,948",$0,$0,$0,"$2,476,117","$1,410,154","$51,144","$156,206","$345,981","$257,936","$51,613",$0,$0,$0,$0,"$102,975","$41,724","$58,384",1.0400,1.0400,0.0000,"$211,000,306","$781,483","$16,445,697","$48,659,136","$172,518,057","$456,670","$2,973,598","$861,057","$29,516",$0,"$948,983",$0,2014
2014,4809360,010902,Bandera ISD,Bandera,"2,369","2,159.568","$22,700,534","$16,048,443","$870,440","$3,729,067","$2,052,584",70.7,3.83,16.43,9.04,"$20,484,982","$16,287,970","$4,204,702","$1,965,718","$735,614","$11,103,488","$373,341","$229,280","$200,093","$939,803","$732,187",$0,"$253,698","$1,144,467","$1,299,232","$1,247,488","$433,228","$2,201,218","$15,819","$311,640","$3,637","$23,598,859","$23,194,004","$76,798",$0,"$328,057","$14,507,943","$8,270,431","$52,067","$845,872","$2,148,708","$1,451,876","$45,986",$0,"$50,950",$0,$0,"$682,601","$641,069","$318,383",1.1700,1.0400,0.1300,"$1,351,176,357","$570,357","$158,383,586","$917,891,361","$468,469,045","$15,520","$27,808,411","$617,487","$76,593","$181,778","$10,210,330",$0,2014
2014,4809570,011901,Bastrop ISD,Bastrop,"9,546","8,848.359","$100,297,947","$42,856,637","$1,894,867","$43,684,122","$11,862,321",42.73,1.89,43.55,11.83,"$84,191,963","$63,192,745","$22,136,583","$13,642,277","$813,271","$48,481,244","$733,173","$1,276,118","$1,138,849","$4,170,431","$3,535,434","$214,724","$649,091","$5,229,810","$5,366,859","$1,867,050","$2,192,364","$8,214,352","$297,132","$825,332","$1,137,365","$100,470,345","$99,784,876",$0,$0,"$685,469","$61,880,811","$27,836,785","$2,553,277","$1,793,731","$13,652,252","$6,872,620","$4,775,623","$518,073","$263,707","$403,532","$1,542,125","$1,225,933",$951,"$442,202",1.4610,1.0400,0.4210,"$2,711,613,806","$284,058","$1,015,989,576","$1,422,029,805","$470,384,027","$5,074,694","$78,398,966","$334,425",$0,$0,"$25,160,807",$0,2014
2014,4818360,011902,Elgin ISD,Bastrop,"4,178","3,863.768","$44,967,555","$13,804,567","$1,279,350","$25,595,286","$4,288,352",30.7,2.85,56.92,9.54,"$36,233,844","$27,627,656","$8,869,759","$6,216,561","$484,881","$19,537,060","$395,256","$518,160","$1,135,343","$1,911,646","$1,042,692","$101,709","$263,086","$1,661,477","$2,206,006","$1,469,755","$1,271,052","$3,995,169","$195,259","$530,174","$255,255","$53,304,776","$43,198,857",$0,"$9,904,986","$200,933","$26,394,238","$16,158,028","$145,139","$1,169,524","$4,301,754","$968,452","$268,731","$310,947","$190,399",$0,"$764,794","$1,088,170","$499,470","$528,830",1.5400,1.1700,0.3700,"$870,820,438","$208,430","$205,586,096","$549,738,458","$209,852,128","$126,058","$16,645,318","$232,622",$0,$0,"$17,263,624",$0,2014
2014,4840550,011904,Smithville ISD,Bastrop,"1,799","1,664.671","$19,207,265","$8,554,036","$616,777","$8,100,738","$1,935,714",44.54,3.21,42.18,10.08,"$15,859,870","$11,954,786","$3,988,317","$1,438,981","$337,415","$8,484,714","$251,522","$218,700","$279,700","$894,755","$297,811","$37,751","$185,933","$734,074","$1,115,194","$657,185","$499,621","$1,767,140","$109,374","$326,396","$83,233","$18,323,269","$17,719,499",$0,$0,"$603,770","$11,880,737","$6,803,772","$50,857","$422,649","$2,650,135","$48,148","$97,872","$108,192","$75,279",$0,"$791,168","$445,362","$195,679","$191,624",1.4000,1.1700,0.2300,"$569,293,133","$316,450","$83,563,070","$312,267,877","$225,185,834","$14,104,151","$14,361,294","$367,509",$0,$0,"$5,373,306",$0,2014
2014,4829760,011905,Mcdade ISD,Bastrop,210,189.077,"$2,384,878","$837,214","$50,701","$1,226,574","$270,389",35.11,2.13,51.43,11.34,"$2,283,254","$1,838,663","$444,591","$95,300","$34,171","$1,303,020","$38,391","$6,155",$0,"$92,807","$71,754",$0,"$13,306","$111,739","$130,144","$8,190","$196,191","$208,255","$1,206","$102,096",$0,"$2,450,946","$2,412,725",$0,$0,"$38,221","$1,546,833","$1,029,946","$7,645",$0,"$154,621","$53,672","$28,361",$0,"$25,726",$0,"$208,432","$5,265",$0,"$33,165",1.1089,1.0400,0.0689,"$72,456,813","$345,032","$8,732,714","$27,250,408","$42,668,332",$0,"$2,418,499","$372,197",$0,$0,"$1,540,856",$0,2014
2014,4839780,012901,Seymour ISD,Baylor,570,530.955,"$6,480,331","$1,700,237","$256,651","$4,076,359","$447,084",26.24,3.96,62.9,6.9,"$6,303,396","$4,438,887","$1,889,318",$0,"$276,534","$3,436,509","$198,350","$66,294",$0,"$366,219","$100,324",$0,"$50,361","$63,187","$292,180","$505,163","$489,738","$683,954","$44,461","$6,656","$1,980","$6,678,440","$6,604,739",$0,$0,"$73,701","$4,642,364","$2,758,852","$7,864","$383,937","$329,750","$62,971",$870,$0,$0,$0,"$674,485","$322,203","$40,024","$61,408",1.0400,1.0400,0.0000,"$155,332,503","$272,513","$36,665,600","$60,247,420","$70,580,800","$13,320,040","$643,790","$294,303",$0,$0,"$6,202,298",$0,2014
2014,4800177,013801,St Mary's Academy Charter School,Bee,434,418.570,"$4,576,370",$0,"$168,215","$3,595,881","$812,274",0,3.68,78.57,17.75,"$4,235,594","$3,048,444","$1,200,927","$80,687",$0,"$2,094,187","$36,027","$40,474","$202,450","$188,963","$120,480",$0,"$7,305","$1,118","$276,492","$211,377","$404,913","$580,552","$10,295","$60,961","$13,777","$4,355,866","$4,330,058",$0,"$25,808",$0,"$2,806,635","$1,817,967","$13,219",$0,"$263,509","$276,558",$570,$0,$0,$0,"$434,812",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$2,634,475",$0,2014
2014,4809720,013901,Beeville ISD,Bee,"3,364","3,051.937","$33,365,305","$8,956,222","$1,051,658","$17,918,831","$5,438,594",26.84,3.15,53.7,16.3,"$29,392,519","$22,670,913","$6,795,848","$3,033,243","$2,906,852","$16,527,592","$426,262","$210,314","$402,659","$1,322,778","$1,069,684","$75,154","$160,904","$883,249","$1,907,699","$1,225,227","$997,577","$3,184,030","$626,850","$372,540",$13,"$35,886,052","$35,406,856",$0,$0,"$479,196","$20,823,357","$12,533,289","$243,277","$892,687","$2,697,746","$2,563,492","$186,543","$184,236",$69,$0,"$367,447","$909,398",$0,"$245,173",1.2542,1.0400,0.2142,"$657,250,741","$195,378","$255,511,270","$360,006,090","$100,639,380","$45,260,210","$7,249,670","$233,037",$0,$0,"$17,692,646",$0,2014
2014,4834410,013902,Pawnee ISD,Bee,164,142.915,"$3,162,616","$2,752,886","$82,438","$147,045","$180,247",87.04,2.61,4.65,5.7,"$1,746,380","$1,201,342","$545,538","$511,071","$1,950,277","$913,890","$5,928","$7,062",$0,"$96,127","$23,900",$0,"$37,010","$101,223","$140,524","$20,141","$144,431","$197,016",$0,"$59,128",$500,"$5,353,187","$4,208,228","$1,001,525",$0,"$143,434","$1,130,981","$667,747","$2,176",$0,"$185,841","$71,664",$88,$0,$0,$0,"$120,687","$17,770",$0,"$65,008",1.0758,0.9090,0.1668,"$185,627,941","$1,131,878","$50,413,019","$5,400,835","$26,771,427","$109,352,170","$613,509","$2,204,649","$989,713",$0,"$1,757,930",$0,2014
2014,4834770,013903,Pettus ISD,Bee,438,403.051,"$6,063,496","$2,910,248","$199,384","$2,438,901","$514,963",48,3.29,40.22,8.49,"$4,651,110","$3,477,315","$1,173,795","$3,965","$338,083","$2,289,212","$77,827","$6,082",$0,"$252,132","$157,903",$0,"$31,638","$163,144","$256,739","$296,685","$483,117","$527,303","$51,323","$58,005",$0,"$5,216,202","$4,993,158",$0,$0,"$223,044","$3,116,136","$1,639,273","$8,508","$124,845","$384,740","$43,808","$1,603",$0,"$12,528",$0,"$533,949","$245,114","$37,870","$83,898",1.0400,1.0400,0.0000,"$152,840,199","$348,950","$47,581,584","$19,037,090","$37,096,835","$60,764,320","$1,330,811","$674,444",$0,$0,"$2,071,419",$0,2014
2014,4840410,013905,Skidmore-Tynan ISD,Bee,789,754.907,"$9,260,628","$1,993,129","$193,547","$6,353,569","$720,383",21.52,2.09,68.61,7.78,"$8,141,616","$6,247,399","$1,894,217","$947,101","$111,331","$4,082,914","$62,535","$134,775",$0,"$431,603","$253,732",$0,"$68,848","$481,345","$468,374","$517,841","$624,305","$958,897","$1,200","$55,247",$0,"$9,270,703","$9,200,048",$0,$0,"$70,655","$5,559,742","$2,958,002","$24,774","$261,496","$535,450","$146,212","$44,603",$0,"$67,369",$0,"$979,990","$454,141","$87,705",$0,1.4023,1.1000,0.3023,"$120,001,981","$152,094","$27,884,373","$32,950,434","$57,759,779","$22,443,730","$1,709,897","$180,017",$0,$0,"$401,554",$0,2014
2014,4800075,014801,Richard Milburn Alter High School,Bell,132,118.222,"$1,343,009",$0,"$4,415","$1,185,412","$153,182",0,0.33,88.27,11.41,"$1,198,003","$731,935","$466,929",$0,$0,"$660,446",$0,"$1,813","$17,096","$154,678","$39,444",$0,$0,$0,$0,"$1,953","$119,222","$143,711","$39,161","$20,479",$861,"$1,198,864","$1,198,864",$0,$0,$0,"$873,666","$479,586",$0,"$39,163","$134,013","$97,939",$262,$0,$0,$0,"$122,703",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$359,909",$0,2014
2014,4800076,014803,Priority Charter Schools,Bell,885,772.388,"$6,870,550",$0,"$134,099","$6,298,896","$437,555",0,1.95,91.68,6.37,"$5,247,866","$3,359,838","$1,888,028","$38,567",$0,"$2,819,845",$0,"$102,937",$0,"$421,450","$11,474",$0,$0,"$160,842","$437,188",$0,"$376,987","$886,562","$11,381","$19,200",$0,"$5,286,433","$5,286,433",$0,$0,$0,"$3,355,706","$1,931,183",$0,$0,"$425,696","$727,785",$0,$0,$0,$0,"$47,581",$0,$0,"$223,461",,,,,,,,,,,$0,$0,$0,"$4,192,589",$0,2014
2014,4800235,014804,Orenda Charter School,Bell,"1,206","1,152.741","$11,047,301",$0,"$570,869","$10,004,981","$471,451",0,5.17,90.56,4.27,"$9,343,325","$6,180,627","$3,162,698","$1,254,227",$0,"$5,225,770","$56,234","$84,461","$167,955","$677,460","$244,257",$0,"$52,550","$65,174","$201,338","$299,278","$653,403","$1,296,233",$0,"$319,212",$0,"$10,597,552","$10,597,552",$0,$0,$0,"$6,666,880","$4,014,084",$0,$0,"$1,486,964","$506,021","$3,030",$0,$0,$0,"$287,382","$254,786","$114,613",$0,,,,,,,,,,,$0,$0,$0,"$3,500,525",$0,2014
2014,4807470,014901,Academy ISD,Bell,"1,270","1,209.022","$12,663,551","$4,193,304","$1,152,698","$6,875,146","$442,403",33.11,9.1,54.29,3.49,"$10,191,273","$8,115,153","$2,077,350","$1,680,005","$2,626,939","$5,951,968","$264,751","$117,877",$0,"$612,268","$299,588",$0,"$46,649","$295,209","$507,683","$459,950","$475,512","$1,146,213","$13,605",$0,$230,"$14,751,660","$14,499,447",$0,$0,"$252,213","$7,964,492","$4,943,382","$51,476","$398,443","$1,129,923","$888,613","$18,604",$0,$0,$0,$0,"$349,277","$141,621","$43,153",1.5400,1.0400,0.5000,"$257,611,894","$202,844","$38,270,378","$188,210,717","$65,380,316",$0,"$992,681","$242,934",$0,$0,"$17,665,424",$0,2014
2014,4809540,014902,Bartlett ISD,Bell,395,360.623,"$4,856,561","$1,120,714","$108,359","$2,756,626","$870,862",23.08,2.23,56.76,17.93,"$4,608,367","$2,911,495","$1,696,872","$166,650","$339,571","$2,327,591",$0,"$149,151",$0,"$200,364","$36,562","$24,805","$40,107","$206,326","$289,683","$352,923","$273,511","$618,241","$5,456","$83,647",$0,"$5,279,563","$5,114,588",$0,$0,"$164,975","$2,952,251","$1,366,657","$12,614","$178,255","$256,501","$228,110","$61,473",$0,"$9,120",$0,"$515,787","$251,949","$30,315","$41,470",1.1547,1.0400,0.1147,"$90,722,513","$229,677","$22,886,585","$39,206,918","$42,538,093",$0,"$938,685","$248,667",$0,$0,"$1,598,904",$0,2014
2014,4809860,014903,Belton ISD,Bell,"10,305","9,672.649","$101,678,486","$32,838,466","$2,884,183","$56,989,401","$8,966,436",32.3,2.84,56.05,8.82,"$83,622,158","$67,258,582","$16,981,354","$10,639,131","$39,581,886","$46,527,820","$908,298","$1,687,163","$1,693,864","$4,469,454","$2,873,726","$333,170","$878,489","$3,559,308","$4,565,713","$2,798,911","$2,327,824","$8,654,491","$500,766","$1,843,161","$203,389","$143,810,603","$134,460,953",$0,"$9,102,677","$246,973","$62,017,977","$39,919,177","$659,051","$2,414,210","$9,368,740","$4,190,494","$743,180",$0,"$477,659",$0,$0,"$2,421,519","$870,555","$953,392",1.4500,1.1700,0.2800,"$2,123,341,470","$206,050","$378,538,705","$1,845,989,982","$222,119,646",$0,"$7,790,756","$244,127",$0,$0,"$27,976,142",$0,2014
2014,4823370,014905,Holland ISD,Bell,630,601.433,"$8,394,434","$1,165,438","$1,113,252","$4,741,089","$1,374,655",13.88,13.26,56.48,16.38,"$7,388,980","$5,738,041","$1,783,465","$503,351","$57,150","$3,147,034","$90,572","$21,777","$175,599","$346,088","$551,284",$0,"$64,574","$198,620","$345,191","$553,500","$1,118,140","$718,596","$6,965","$51,040","$132,526","$8,920,266","$8,082,007",$0,$0,"$838,259","$5,486,004","$2,517,469","$20,917","$285,603","$1,890,003","$457,721","$8,370",$0,$0,$0,$0,"$206,729","$60,041","$39,151",1.2600,1.0400,0.2200,"$88,659,491","$140,729","$14,479,826","$34,500,160","$54,596,961",$0,"$598,533","$154,604",$0,$0,"$2,675,798",$0,2014
2014,4825660,014906,Killeen ISD,Bell,"41,336","37,645.492","$392,035,289","$73,398,051","$8,861,619","$221,237,084","$88,538,535",18.72,2.26,56.43,22.58,"$351,130,105","$284,212,880","$68,262,215","$11,982,575","$30,238,443","$204,324,945","$9,498,051","$10,044,793","$3,334,977","$20,477,386","$13,477,671","$1,346,774","$3,680,254","$10,906,384","$20,304,976","$8,208,736","$6,882,658","$30,927,896","$3,067,500","$4,647,104","$1,237,943","$395,450,215","$394,696,113",$0,$0,"$754,102","$273,325,293","$175,754,100","$906,101","$5,521,773","$41,785,136","$10,278,417","$1,015,753","$1,911,904","$2,257,238",$0,"$8,180,715","$6,513,864","$2,719,726","$16,480,566",1.1280,1.0400,0.0880,"$6,352,161,770","$153,671","$1,212,661,561","$5,658,720,570","$216,959,869",$0,"$67,164,261","$178,923",$0,$0,"$217,178,909",$0,2014
2014,4837710,014907,Rogers ISD,Bell,862,813.985,"$8,851,018","$2,116,511","$406,741","$5,821,686","$506,080",23.91,4.6,65.77,5.72,"$7,675,746","$5,741,235","$1,934,646","$763,077","$181,465","$3,853,297","$5,295","$147,407","$141,607","$481,690","$125,360",$0,"$91,840","$305,909","$460,112","$611,478","$298,120","$967,966","$3,232","$182,433",$135,"$8,802,112","$8,620,423",$0,$0,"$181,689","$5,535,969","$3,457,552","$24,764","$287,486","$642,364","$551,869","$24,862",$0,$0,$0,$0,"$450,933","$96,139",$0,1.3250,1.0400,0.2850,"$150,636,460","$174,752","$27,177,160","$51,420,185","$101,691,551",$0,"$783,740","$194,433",$0,$0,"$2,417,637",$0,2014
2014,4838580,014908,Salado ISD,Bell,"1,465","1,391.481","$13,256,745","$8,582,737","$622,998","$3,717,887","$333,123",64.74,4.7,28.05,2.51,"$10,603,140","$8,343,890","$2,259,250","$1,410,302","$533,853","$6,154,135","$304,995","$26,525",$0,"$743,618","$227,687","$22,947","$46,991","$397,994","$497,285","$775,454","$455,449","$937,754","$12,306",$0,$0,"$13,248,771","$12,547,295",$0,$0,"$701,476","$8,417,204","$5,447,714","$37,728","$417,531","$826,810","$671,542","$37,580",$0,$0,$0,$0,"$584,044","$325,067","$69,188",1.3000,1.0400,0.2600,"$632,721,364","$431,892","$98,535,256","$457,293,710","$153,127,871",$0,"$2,045,397","$501,582","$21,029","$40,794","$5,242,360",$0,2014
2014,4842330,014909,Temple ISD,Bell,"8,644","7,790.752","$88,282,504","$38,653,479","$5,624,819","$31,431,399","$12,572,807",43.78,6.37,35.6,14.24,"$73,055,021","$56,873,788","$16,489,276","$7,675,066","$19,729,144","$41,379,439","$1,218,079","$695,678","$1,463,859","$4,284,337","$2,516,215","$415,837","$890,843","$2,680,112","$4,443,833","$2,248,271","$2,137,675","$6,923,846","$372,290","$1,384,707","$308,043","$104,648,843","$100,767,274",$0,$0,"$3,881,569","$55,245,413","$34,185,670","$348,628","$1,812,379","$7,600,365","$3,380,147","$285,241","$502,612","$394,020","$258,430","$1,896,431","$1,834,416","$527,141","$2,219,933",1.3600,1.1200,0.2400,"$2,792,632,780","$323,072","$1,524,974,767","$1,673,558,469","$70,484,595",$0,"$26,217,864","$363,883",$0,$0,"$30,015,590",$0,2014
